Data Kayu,Detected Circle,Radius Avg,Circle Density
10191_151.jpg,53,31.39622641509434,0.0003566529492455418
10191_84.jpg,35,28.571428571428573,0.0002143347050754458
10191_72.jpg,42,28.69047619047619,0.0002582733196159122
10191_134.jpg,86,31.802325581395348,0.0005862054183813443
10191_18.jpg,33,31.484848484848484,0.0002226937585733882
10191_173.jpg,47,31.829787234042552,0.00032064471879286694
10191_132.jpg,57,31.526315789473685,0.0003851594650205761
10191_31.jpg,21,32.285714285714285,0.00014531893004115227
10191_130.jpg,57,30.982456140350877,0.0003785150891632373
10191_51.jpg,26,31.03846153846154,0.00017296810699588477
10191_58.jpg,33,35.484848484848484,0.00025098593964334703
10191_167.jpg,56,31.035714285714285,0.00037251371742112483
10191_168.jpg,53,31.67924528301887,0.00035986796982167353
10191_78.jpg,31,34.32258064516129,0.00022805212620027434
10191_105.jpg,80,31.8,0.0005452674897119342
10191_178.jpg,32,39.3125,0.00026963305898491084
10191_41.jpg,79,29.658227848101266,0.0005021862139917696
10191_90.jpg,57,34.08771929824562,0.0004164523319615913
10191_157.jpg,53,32.528301886792455,0.0003695130315500686
10191_116.jpg,84,31.80952380952381,0.0005727023319615913
10191_2.jpg,34,34.294117647058826,0.00024991426611796984
10191_159.jpg,28,35.892857142857146,0.00021540637860082307
10191_44.jpg,30,31.633333333333333,0.00020340363511659807
10191_75.jpg,45,32.17777777777778,0.00031035665294924553
10191_124.jpg,38,32.36842105263158,0.0002636316872427984
10191_102.jpg,57,31.403508771929825,0.000383659122085048
10191_95.jpg,41,28.414634146341463,0.0002496999314128944
10191_94.jpg,45,31.444444444444443,0.00030328360768175583
10191_180.jpg,38,34.63157894736842,0.0002820644718792866
10191_69.jpg,41,30.0,0.0002636316872427984
10191_136.jpg,50,33.12,0.0003549382716049382
10191_125.jpg,44,34.81818181818182,0.00032836076817558297
10191_83.jpg,38,37.578947368421055,0.00030606995884773663
10191_181.jpg,84,31.5,0.0005671296296296297
10191_91.jpg,80,31.0625,0.0005326217421124828
10191_26.jpg,22,33.63636363636363,0.00015860768175582988
10191_177.jpg,50,37.32,0.0003999485596707819
10191_156.jpg,55,32.10909090909091,0.0003785150891632373
10191_3.jpg,53,32.660377358490564,0.00037101337448559673
10191_118.jpg,22,34.04545454545455,0.0001605366941015089
10191_174.jpg,45,31.755555555555556,0.0003062842935528121
10191_10.jpg,25,32.76,0.00017554012345679014
10191_34.jpg,50,37.02,0.00039673353909465024
10191_79.jpg,56,34.517857142857146,0.0004143089849108368
10191_99.jpg,35,33.142857142857146,0.00024862825788751715
10191_63.jpg,49,36.795918367346935,0.00038644547325102877
10191_117.jpg,30,35.6,0.00022890946502057612
10191_110.jpg,64,33.78125,0.00046339163237311384
10191_171.jpg,77,30.363636363636363,0.0005011145404663923
10191_20.jpg,0,0.0,0.0
10191_43.jpg,45,35.84444444444444,0.0003457218792866941
10191_137.jpg,59,30.74576271186441,0.0003888031550068587
10754_11.jpg,31,49.064516129032256,0.0003260030864197531
10754_119.jpg,38,53.55263157894737,0.00043617112482853223
10754_74.jpg,35,51.8,0.00038858882030178325
10754_79.jpg,32,50.21875,0.00034443587105624144
10754_170.jpg,28,49.67857142857143,0.00029813957475994515
10754_102.jpg,29,48.689655172413794,0.0003026406035665295
10754_103.jpg,34,50.0,0.0003643689986282579
10754_113.jpg,28,47.57142857142857,0.00028549382716049385
10754_59.jpg,26,56.11538461538461,0.00031271433470507547
10754_8.jpg,31,62.12903225806452,0.00041280864197530866
10754_72.jpg,34,53.94117647058823,0.0003930898491083676
10754_134.jpg,28,51.892857142857146,0.00031142832647462277
10754_173.jpg,27,53.407407407407405,0.0003090706447187929
10754_22.jpg,26,52.38461538461539,0.0002919238683127572
10754_106.jpg,33,48.303030303030305,0.00034164951989026064
10754_1.jpg,30,60.0,0.00038580246913580245
10754_163.jpg,36,49.583333333333336,0.0003825874485596708
10754_17.jpg,31,52.483870967741936,0.00034872256515775034
10754_76.jpg,32,56.0,0.0003840877914951989
10754_146.jpg,24,55.25,0.00028420781893004116
10754_130.jpg,26,54.11538461538461,0.00030156893004115227
10754_160.jpg,30,50.06666666666667,0.00032193072702331964
10754_154.jpg,31,51.96774193548387,0.0003452932098765432
10754_2.jpg,30,58.7,0.0003774434156378601
10754_117.jpg,38,52.63157894736842,0.00042866941015089156
10754_94.jpg,34,50.14705882352941,0.00036544067215363513
10754_37.jpg,31,49.193548387096776,0.00032686042524005486
10754_120.jpg,29,51.58620689655172,0.00032064471879286694
10754_53.jpg,30,54.56666666666667,0.0003508659122085048
10754_39.jpg,34,56.1764705882353,0.00040937928669410154
10754_168.jpg,30,54.93333333333333,0.0003532235939643347
10754_84.jpg,34,52.794117647058826,0.00038473079561042526
10754_3.jpg,34,57.588235294117645,0.0004196673525377229
10754_128.jpg,30,48.06666666666667,0.0003090706447187929
10754_62.jpg,32,53.71875,0.00036844135802469133
10754_63.jpg,29,50.827586206896555,0.0003159293552812071
10754_152.jpg,29,53.06896551724138,0.0003298611111111111
10754_13.jpg,32,55.65625,0.000381730109739369
10754_157.jpg,29,49.10344827586207,0.00030521262002743485
10754_112.jpg,25,51.64,0.00027670610425240054
10754_147.jpg,28,49.67857142857143,0.00029813957475994515
10754_175.jpg,30,54.766666666666666,0.00035215192043895746
10754_171.jpg,27,47.666666666666664,0.00027584876543209876
10754_142.jpg,33,53.42424242424242,0.00037787208504801097
10754_28.jpg,28,53.82142857142857,0.0003230024005486968
10754_96.jpg,38,47.81578947368421,0.000389446159122085
10754_0.jpg,32,54.09375,0.00037101337448559673
10754_114.jpg,23,53.04347826086956,0.0002614883401920439
10754_132.jpg,32,51.5625,0.0003536522633744856
10754_140.jpg,32,53.84375,0.00036929869684499317
10E1P451_24.jpg,145,45.772413793103446,0.0005556794678069273
10E1P451_91.jpg,159,48.069182389937104,0.0006399063089420439
10E1P451_17.jpg,174,47.5,0.0006919829443158436
10E1P451_124.jpg,155,48.47741935483871,0.0006291058491941015
10E1P451_51.jpg,172,46.4593023255814,0.0006690424329132373
10E1P451_7.jpg,167,45.053892215568865,0.0006299430941358026
10E1P451_96.jpg,143,45.97202797202797,0.0005504048246742113
10E1P451_34.jpg,177,48.47457627118644,0.0007183561599794239
10E1P451_154.jpg,153,43.24183006535948,0.0005539212534293553
10E1P451_23.jpg,166,46.795180722891565,0.0006503718707133059
10E1P451_102.jpg,147,45.10204081632653,0.0005550933963477366
10E1P451_87.jpg,155,46.32258064516129,0.0006011418681412895
10E1P451_69.jpg,147,46.44897959183673,0.0005716708461934156
10E1P451_45.jpg,159,47.672955974842765,0.0006346316658093279
10E1P451_18.jpg,165,46.95151515151515,0.0006486136563357338
10E1P451_156.jpg,163,46.00613496932515,0.00062784998178155
10E1P451_60.jpg,167,49.41916167664671,0.0006909782503858024
10E1P451_16.jpg,132,45.96212121212121,0.0005079565061299725
10E1P451_42.jpg,157,49.10191082802548,0.0006454321255572703
10E1P451_55.jpg,172,46.05232558139535,0.0006631817183213306
10E1P451_169.jpg,155,46.41935483870968,0.0006023977355538409
10E1P451_133.jpg,110,48.70909090909091,0.0004485958397633745
10E1P451_115.jpg,156,48.26923076923077,0.0006304454411008231
10E1P451_79.jpg,158,46.39873417721519,0.0006137842667609739
10E1P451_151.jpg,118,45.847457627118644,0.00045294951346021945
10E1P451_35.jpg,155,47.825806451612905,0.0006206496752829218
10E1P451_53.jpg,152,45.276315789473685,0.0005761919688786008
10E1P451_148.jpg,111,47.1981981981982,0.0004386326249571331
10E1P451_58.jpg,149,48.67785234899329,0.0006072537562157065
10E1P451_80.jpg,150,47.473333333333336,0.0005962021229852538
10E1P451_166.jpg,152,45.703947368421055,0.0005816340609996571
10E1P451_8.jpg,169,47.15976331360947,0.0006672842185356653
10E1P451_4.jpg,174,46.160919540229884,0.0006724751371742113
10E1P451_67.jpg,144,47.388888888888886,0.0005713359482167352
10E1P451_110.jpg,108,44.46296296296296,0.0004020450210048011
10E1P451_54.jpg,134,44.40298507462686,0.0004981607403120713
10E1P451_126.jpg,178,47.12921348314607,0.0007023647815929356
10E1P451_14.jpg,157,50.72611464968153,0.0006667818715706447
10E1P451_141.jpg,109,47.18348623853211,0.00043059507351680384
10E1P451_50.jpg,174,49.339080459770116,0.0007187747824502743
10E1P451_127.jpg,133,47.72932330827068,0.0005314830889917696
10E1P451_12.jpg,146,47.54109589041096,0.0005811317140346365
10E1P451_146.jpg,113,54.06194690265487,0.0005114729348851166
10E1P451_43.jpg,139,43.15827338129496,0.0005022632405264061
10E1P451_39.jpg,164,45.792682926829265,0.0006287709512174211
10E1P451_99.jpg,170,45.8235294117647,0.0006522138095850479
10E1P451_73.jpg,144,49.638888888888886,0.0005984626843278464
10E1P451_28.jpg,148,44.486486486486484,0.0005512420696159122
11614_162.jpg,30,31.766666666666666,0.00020426097393689985
11614_21.jpg,31,29.677419354838708,0.00019718792866941015
11614_143.jpg,10,27.2,5.829903978052126e-05
11614_141.jpg,10,28.7,6.151406035665295e-05
11614_31.jpg,47,26.02127659574468,0.0002621313443072702
11614_131.jpg,22,29.454545454545453,0.0001388888888888889
11614_51.jpg,29,32.172413793103445,0.00019997427983539092
11614_73.jpg,0,0.0,0.0
11614_104.jpg,16,29.25,0.00010030864197530864
11614_41.jpg,22,22.136363636363637,0.00010438100137174212
11614_161.jpg,17,27.176470588235293,9.902263374485597e-05
11614_117.jpg,20,29.15,0.00012495713305898492
11614_111.jpg,16,26.625,9.130658436213992e-05
11614_140.jpg,17,28.352941176470587,0.00010330932784636488
11614_36.jpg,69,32.7536231884058,0.00048439643347050754
11614_168.jpg,26,26.53846153846154,0.0001478909465020576
11614_88.jpg,32,29.46875,0.0002021176268861454
11614_68.jpg,38,34.63157894736842,0.0002820644718792866
11614_122.jpg,9,27.11111111111111,5.229766803840878e-05
11614_102.jpg,17,29.58823529411765,0.00010781035665294925
11614_100.jpg,0,0.0,0.0
11614_144.jpg,29,26.275862068965516,0.0001633230452674897
11614_164.jpg,26,29.73076923076923,0.0001656807270233196
11614_42.jpg,0,0.0,0.0
11614_4.jpg,45,26.22222222222222,0.00025291495198902605
11614_50.jpg,23,28.73913043478261,0.0001416752400548697
11614_5.jpg,43,27.13953488372093,0.00025012860082304525
11614_142.jpg,12,22.5,5.787037037037037e-05
11614_147.jpg,46,26.630434782608695,0.00026256001371742114
11614_37.jpg,53,27.81132075471698,0.0003159293552812071
11614_107.jpg,17,26.941176470588236,9.816529492455419e-05
11614_64.jpg,0,0.0,0.0
11614_25.jpg,36,29.166666666666668,0.0002250514403292181
11614_155.jpg,36,27.36111111111111,0.00021111968449931412
11614_101.jpg,8,28.25,4.843964334705076e-05
11614_93.jpg,63,39.142857142857146,0.0005285493827160494
11614_123.jpg,0,0.0,0.0
11614_128.jpg,10,29.0,6.215706447187929e-05
11614_109.jpg,19,24.42105263157895,9.945130315500686e-05
11614_83.jpg,50,27.5,0.000294710219478738
11614_70.jpg,0,0.0,0.0
11614_30.jpg,74,29.445945945945947,0.0004670353223593964
11614_11.jpg,38,26.236842105263158,0.00021369170096021949
11614_75.jpg,0,0.0,0.0
11614_79.jpg,37,31.08108108108108,0.00024648491083676267
11614_60.jpg,0,0.0,0.0
11614_32.jpg,51,26.098039215686274,0.0002852794924554184
11614_45.jpg,43,27.046511627906977,0.00024927126200274347
11657_151.jpg,49,71.87755102040816,0.0002948776684670782
11657_19.jpg,43,71.27906976744185,0.00025661557463134427
11657_118.jpg,33,59.09090909090909,0.00016326276363168725
11657_148.jpg,46,67.6086956521739,0.0002603831768689986
11657_7.jpg,40,70.575,0.00023635424704218107
11657_17.jpg,39,73.74358974358974,0.00024079164523319613
11657_52.jpg,43,69.86046511627907,0.00025150838048696843
11657_96.jpg,37,78.83783783783784,0.0002442243494941701
11657_92.jpg,27,65.48148148148148,0.00014802490569272976
11657_15.jpg,42,70.64285714285714,0.0002484105742026749
11657_12.jpg,48,70.0,0.00028131430041152265
11657_45.jpg,33,75.54545454545455,0.0002087251639660494
11657_36.jpg,38,77.52631578947368,0.00024665235982510286
11657_107.jpg,34,75.67647058823529,0.00021542312349965708
11657_141.jpg,48,74.66666666666667,0.00030006858710562417
11657_1.jpg,45,65.37777777777778,0.0002463174618484225
11657_75.jpg,33,73.0909090909091,0.0002019434799382716
11657_149.jpg,46,68.76086956521739,0.00026482057506001374
11657_142.jpg,47,70.72340425531915,0.0002783002186213992
11657_28.jpg,41,69.41463414634147,0.00023827991040809333
11657_105.jpg,38,71.63157894736842,0.00022789807313100137
11657_122.jpg,39,61.0,0.00019918057163065844
11657_59.jpg,37,73.45945945945945,0.00022756317515432094
11657_110.jpg,22,65.04545454545455,0.00011980975115740741
11657_44.jpg,34,71.44117647058823,0.00020336679633916325
11657_24.jpg,49,79.53061224489795,0.0003262743537808642
11657_114.jpg,41,66.3170731707317,0.0002276468996484911
11657_100.jpg,32,69.5,0.00018620327503429356
